"id_veicolo" "id_percorso" "id_palina" "aria.x" "moby.x" "meb.x" "banda.x" "pedana.x" "linea.x" "statotraffico.x" "tempo_attesa.y" "distanza_fermate.y" "a_capolinea.y" "tempo_attesa_secondi.y" "statotraffico.y" "traveltime" "ora" "giorno" "giornosettimana" "direction" "weather" "prevision_w"
"1190" "3141" "55244" "70162" 0 0 0 "1" 0 "916" "4" 12 8 0 691 "3" 690 "21" "16" "2" 1 "0" "0"
"1191" "3141" "55244" "70162" 0 0 0 "0" 0 "916" "4" 38 11 1 2305 "1" 1750 "16" "16" "2" 1 "0" "0"
"1197" "3141" "55244" "70985" 0 0 0 "1" 0 "916" "4" 9 8 0 544 "3" 492 "19" "16" "2" 1 "0" "0"
"1202" "3141" "55244" "70985" 0 0 0 "1" 0 "916" "4" 21 16 1 1252 "4" 1455 "21" "16" "2" 1 "0" "0"
"1204" "3141" "55244" "70985" 0 0 0 "0" 0 "916" "4" 26 16 1 1569 "2" 1575 "16" "16" "2" 1 "0" "0"
"1209" "3142" "1978" "20265" 0 0 0 "1" 0 "280" "4" 16 9 1 960 "3" 2161 "17" "16" "2" 0 "0" "0"
"1211" "3142" "1978" "20265" 0 0 0 "0" 0 "280" "4" 19 9 1 1168 "3" 1278 "19" "16" "2" 0 "0" "0"
"1213" "3142" "1978" "20265" 0 0 0 "0" 0 "280" "4" 21 9 1 1250 "4" 1186 "15" "16" "2" 0 "0" "0"
"1216" "3142" "1978" "70256" 0 0 0 "0" 0 "280" "4" 20 12 1 1206 "3" 2504 "17" "16" "2" 1 "0" "0"
"1221" "3142" "1978" "70256" 0 0 0 "0" 0 "280" "3" 21 12 1 1247 "3" 1425 "19" "16" "2" 1 "0" "0"
"1223" "3142" "1978" "70256" 0 0 0 "0" 0 "280" "4" 15 12 1 886 "4" 941 "15" "16" "2" 1 "0" "0"
"1230" "3142" "1978" "70788" 0 0 0 "1" 0 "280" "3" 14 10 0 841 "3" 1063 "20" "16" "2" 0 "0" "0"
"1235" "3142" "1978" "70788" 0 0 0 "0" 0 "280" "4" 17 12 0 1013 "3" 1057 "18" "16" "2" 0 "0" "0"
"1237" "3142" "1978" "80713" 0 0 0 "0" 0 "280" "3" 32 19 1 1892 "4" 2220 "15" "16" "2" 1 "0" "0"
"1242" "3142" "1978" "80713" 0 0 0 "0" 0 "280" "3" 30 19 1 1777 "3" 3076 "18" "16" "2" 1 "0" "0"
"1244" "3142" "1978" "80713" 0 0 0 "0" 0 "280" "3" 29 19 1 1710 "3" 2291 "19" "16" "2" 1 "0" "0"
"1247" "3142" "53175" "78055" 0 0 0 "0" 0 "280" "4" 30 28 0 1828 "3" 2180 "16" "16" "2" 0 "0" "0"
"1251" "3142" "53175" "78055" 0 0 0 "0" 0 "280" "4" 5 5 0 293 "4" 371 "19" "16" "2" 0 "0" "0"
"1255" "3152" "51834" "73587" 0 0 0 "0" 0 "N13" "4" 4 7 0 233 "4" 158 "0" "17" "3" 0 "0" "0"
"1260" "3152" "51834" "73587" 0 0 0 "0" 0 "N13" "4" 15 16 1 887 "4" 918 "2" "17" "3" 0 "0" "0"
"1265" "3152" "51834" "73587" 0 0 0 "0" 0 "N13" "4" 6 11 0 369 "4" 377 "1" "17" "3" 0 "0" "0"
"1270" "3152" "51834" "73587" 0 0 0 "0" 0 "N13" "4" 10 16 1 609 "4" 587 "4" "17" "3" 0 "0" "0"
"1271" "3153" "3602" "70788" 0 0 0 "0" 0 "719" "4" 37 43 0 2207 "4" 2485 "19" "16" "2" 0 "0" "0"
"1286" "3153" "3602" "70788" 0 0 0 "1" 0 "719" "4" 12 12 0 728 "4" 1043 "23" "16" "2" 0 "0" "0"
"1297" "3153" "3602" "70788" 0 0 0 "0" 0 "719" "4" 27 32 0 1613 "4" 1866 "21" "16" "2" 0 "0" "0"
"1302" "3153" "3602" "70788" 0 0 0 "0" 0 "719" "3" 5 4 0 282 "4" 196 "17" "16" "2" 0 "0" "0"
"1333" "3154" "3602" "70788" 0 0 0 "0" 0 "719" "3" 31 28 0 1839 "4" 2144 "20" "16" "2" 0 "0" "0"
"1320" "3154" "3602" "70788" 0 0 0 "0" 0 "719" "4" 15 16 0 891 "4" 955 "22" "16" "2" 0 "0" "0"
"1323" "3154" "3602" "70788" 0 0 0 "0" 0 "719" "4" 14 13 0 858 "3" 945 "18" "16" "2" 0 "0" "0"
"1339" "3156" "1978" "20265" 0 0 0 "0" 0 "280" "4" 7 9 0 428 "4" 579 "22" "16" "2" 0 "0" "0"
"1340" "3156" "1978" "70256" 0 0 0 "0" 0 "280" "4" 11 12 1 649 "4" 1279 "22" "16" "2" 1 "0" "0"
"1342" "3156" "1978" "70788" 0 0 0 "0" 0 "280" "4" 15 14 0 892 "4" 1984 "23" "16" "2" 0 "0" "0"
"1343" "3156" "1978" "80713" 0 0 0 "0" 0 "280" "4" 20 18 0 1220 "1" 1306 "23" "16" "2" 1 "0" "0"
"1345" "3156" "53175" "78055" 0 0 0 "0" 0 "280" "4" 14 18 0 862 "3" 1240 "22" "16" "2" 0 "0" "0"
"1348" "3157" "53125" "70256" 0 0 0 "0" 0 "N7" "4" 13 5 1 763 "4" 759 "2" "17" "3" 1 "0" "0"
"1350" "3157" "53125" "70256" 0 0 0 "0" 0 "N7" "4" 13 5 1 801 "4" 656 "0" "17" "3" 1 "0" "0"
"1357" "3157" "53125" "70256" 0 0 0 "0" 0 "N7" "4" 17 5 1 994 "4" 915 "3" "17" "3" 1 "0" "0"
"1363" "3157" "53125" "70256" 0 0 0 "0" 0 "N7" "4" 6 5 1 374 "4" 271 "4" "17" "3" 1 "0" "0"
"1369" "3158" "51839" "70162" 0 0 0 "0" 0 "N15" "4" 19 17 1 1134 "3" 1159 "1" "17" "3" 1 "0" "0"
"1371" "3158" "51839" "70162" 0 0 0 "0" 0 "N15" "4" 18 16 0 1051 "3" 921 "0" "17" "3" 1 "0" "0"
"1376" "3158" "51839" "70162" 0 0 0 "0" 0 "N15" "4" 11 16 0 688 "4" 646 "4" "17" "3" 1 "0" "0"
"1378" "3158" "51839" "70985" 0 0 0 "0" 0 "N15" "4" 15 16 0 917 "4" 907 "0" "17" "3" 1 "0" "0"
"1383" "3158" "51839" "70985" 0 0 0 "0" 0 "N15" "4" 20 22 1 1211 "4" 1227 "4" "17" "3" 1 "0" "0"
"1388" "3158" "51839" "70985" 0 0 0 "0" 0 "N15" "4" 25 22 1 1499 "3" 1443 "2" "17" "3" 1 "0" "0"
"1392" "3158" "51839" "70988" 0 0 0 "0" 0 "N15" "4" 24 24 0 1439 "3" 1312 "0" "17" "3" 0 "0" "0"
"1397" "3158" "51839" "70988" 0 0 0 "0" 0 "N15" "4" 22 25 1 1329 "4" 1370 "4" "17" "3" 0 "0" "0"
"1399" "3158" "51839" "70988" 0 0 0 "0" 0 "N15" "4" 29 25 1 1727 "3" 1574 "2" "17" "3" 0 "0" "0"
"1406" "3158" "51839" "71000" 0 0 0 "0" 0 "N15" "4" 24 31 0 1439 "4" 1553 "0" "17" "3" 0 "0" "0"
"1408" "3158" "51839" "71000" 0 0 0 "0" 0 "N15" "4" 10 14 0 595 "4" 492 "2" "17" "3" 0 "0" "0"
"1415" "3158" "51839" "71000" 0 0 0 "0" 0 "N15" "4" 26 37 1 1583 "4" 1538 "4" "17" "3" 0 "0" "0"
"1420" "3158" "51839" "71019" 0 0 0 "0" 0 "N15" "4" 13 20 0 758 "4" 613 "2" "17" "3" 1 "0" "0"
"1422" "3158" "51839" "71019" 0 0 0 "0" 0 "N15" "4" 29 41 0 1753 "4" 1935 "0" "17" "3" 1 "0" "0"
"1429" "3158" "51839" "71019" 0 0 0 "0" 0 "N15" "4" 35 47 1 2122 "4" 1960 "4" "17" "3" 1 "0" "0"
"1432" "3164" "3602" "70788" 0 0 0 "0" 0 "719" "4" 33 43 0 1952 "4" 2082 "22" "16" "2" 0 "0" "0"
"1440" "3164" "3602" "70788" 0 0 0 "0" 0 "719" "4" 35 43 0 2124 "4" 2378 "17" "16" "2" 0 "0" "0"
"1447" "3164" "3602" "70788" 0 0 0 "1" 0 "719" "4" 32 36 0 1942 "4" 2099 "21" "16" "2" 0 "0" "0"
"1455" "3164" "3602" "70788" 0 0 0 "1" 0 "719" "4" 33 39 0 1985 "4" 1836 "19" "16" "2" 0 "0" "0"
"1457" "3168" "51834" "73587" 0 0 0 "0" 0 "N13" "4" 13 16 1 781 "4" 955 "0" "17" "3" 0 "0" "0"
"1467" "3168" "51834" "73587" 0 0 0 "0" 0 "N13" "4" 5 9 0 290 "4" 209 "1" "17" "3" 0 "0" "0"
"1462" "3168" "51834" "73587" 0 0 0 "0" 0 "N13" "4" 18 16 1 1067 "4" 1070 "4" "17" "3" 0 "0" "0"
"1470" "3173" "13019" "70900" 0 0 0 "1" 0 "791" "4" 19 16 0 1136 "4" 1157 "20" "16" "2" 0 "0" "0"
"1479" "3173" "13019" "70900" 0 0 0 "0" 0 "791" "4" 39 30 1 2354 "4" 2560 "16" "16" "2" 0 "0" "0"
"1484" "3173" "13019" "70900" 0 0 0 "0" 0 "791" "4" 32 30 1 1933 "3" 2044 "21" "16" "2" 0 "0" "0"
"1493" "3173" "13019" "70900" 0 0 0 "0" 0 "791" "4" 33 25 0 1973 "4" 1822 "18" "16" "2" 0 "0" "0"
"1506" "3173" "13019" "70900" 0 0 0 "0" 0 "791" "4" 30 27 0 1777 "4" 2020 "23" "16" "2" 0 "0" "0"
"1514" "3173" "13020" "70985" 0 0 0 "0" 0 "791" "3" 32 23 0 1940 "4" 2402 "17" "16" "2" 1 "0" "0"
"1521" "3173" "13020" "70985" 0 0 0 "0" 0 "791" "4" 27 23 1 1615 "4" 2050 "22" "16" "2" 1 "0" "0"
"1537" "3173" "13020" "70985" 0 0 0 "0" 0 "791" "4" 7 6 0 401 "4" 478 "0" "17" "3" 1 "0" "0"
"1538" "3173" "13020" "70985" 0 0 0 "1" 0 "791" "4" 34 23 1 2037 "4" 1892 "20" "16" "2" 1 "0" "0"
"1552" "3173" "13020" "70985" 0 0 0 "0" 0 "791" "4" 22 17 0 1335 "4" 1634 "15" "16" "2" 1 "0" "0"
"1576" "3173" "13020" "70985" 0 0 0 "0" 0 "791" "4" 23 15 0 1399 "3" 1297 "19" "16" "2" 1 "0" "0"
"1623" "3174" "3602" "70788" 0 0 0 "0" 0 "719" "3" 30 32 0 1795 "4" 1949 "20" "16" "2" 0 "0" "0"
"1601" "3174" "3602" "70788" 0 0 0 "0" 0 "719" "3" 39 45 1 2363 "4" 2870 "16" "16" "2" 0 "0" "0"
"1609" "3174" "3602" "70788" 0 0 0 "0" 0 "719" "4" 34 45 1 2054 "4" 2882 "22" "16" "2" 0 "0" "0"
"1614" "3174" "3602" "70788" 0 0 0 "0" 0 "719" "4" 38 44 0 2307 "4" 2669 "19" "16" "2" 0 "0" "0"
"1625" "3175" "55797" "70788" 0 0 0 "0" 0 "30" "4" 14 7 0 854 "3" 891 "22" "16" "2" 0 "0" "0"
"1633" "3176" "56410" "74417" 0 0 0 "0" 0 "670" "4" 20 30 0 1212 "4" 1384 "16" "16" "2" 0 "0" "0"
"1638" "3176" "56410" "74417" 0 0 0 "0" 0 "670" "4" 30 38 0 1809 "4" 1933 "17" "16" "2" 0 "0" "0"
"1643" "3176" "56410" "74417" 0 0 0 "0" 0 "670" "4" 9 14 0 543 "4" 390 "21" "16" "2" 0 "0" "0"
"1646" "3180" "50152" "71019" 0 0 0 "1" 0 "C7" "4" 3 6 0 159 "4" 150 "15" "16" "2" 1 "0" "0"
"1647" "3181" "13019" "70900" 0 0 0 "0" 0 "791" "4" 4 5 0 243 "4" 417 "21" "16" "2" 0 "0" "0"
"1649" "3181" "13020" "70985" 0 0 0 "0" 0 "791" "4" 25 20 0 1479 "4" 1399 "21" "16" "2" 1 "0" "0"
"1654" "3182" "3602" "70788" 0 0 0 "1" 0 "719" "4" 4 4 0 256 "4" 185 "21" "16" "2" 0 "0" "0"
"1659" "3182" "3602" "70788" 0 0 0 "0" 0 "719" "4" 36 38 0 2156 "4" 2223 "17" "16" "2" 0 "0" "0"
"1663" "3182" "3602" "70788" 0 0 0 "1" 0 "719" "3" 20 20 0 1217 "4" 1651 "19" "16" "2" 0 "0" "0"
"1668" "3188" "51839" "70162" 0 0 0 "0" 0 "N15" "4" 26 17 1 1584 "4" 1245 "3" "17" "3" 1 "0" "0"
"1671" "3188" "51839" "70162" 0 0 0 "0" 0 "N15" "4" 15 17 1 898 "4" 1490 "1" "17" "3" 1 "0" "0"
"1673" "3188" "51839" "70985" 0 0 0 "0" 0 "N15" "4" 31 22 1 1842 "4" 1555 "3" "17" "3" 1 "0" "0"
"1674" "3188" "51839" "70985" 0 0 0 "0" 0 "N15" "4" 18 21 0 1085 "4" 1575 "1" "17" "3" 1 "0" "0"
"1677" "3188" "51839" "70988" 0 0 0 "0" 0 "N15" "4" 32 25 1 1934 "4" 1698 "3" "17" "3" 0 "0" "0"
"1678" "3188" "51839" "70988" 0 0 0 "0" 0 "N15" "4" 21 25 0 1254 "4" 1811 "1" "17" "3" 0 "0" "0"
"1681" "3188" "51839" "71000" 0 0 0 "0" 0 "N15" "4" 29 37 1 1751 "4" 2508 "2" "17" "3" 0 "0" "0"
"1682" "3188" "51839" "71000" 0 0 0 "0" 0 "N15" "4" 24 37 0 1451 "4" 2099 "3" "17" "3" 0 "0" "0"
"1684" "3188" "51839" "71019" 0 0 0 "0" 0 "N15" "4" 7 10 0 428 "4" 371 "2" "17" "3" 1 "0" "0"
"1689" "3188" "51839" "71019" 0 0 0 "0" 0 "N15" "4" 28 45 0 1657 "4" 2221 "3" "17" "3" 1 "0" "0"
"1695" "3193" "55244" "70162" 0 0 0 "0" 0 "916" "4" 6 4 0 370 "3" 498 "15" "16" "2" 1 "0" "0"
"1697" "3193" "55244" "70162" 0 0 0 "0" 0 "916" "4" 23 11 1 1400 "3" 2000 "20" "16" "2" 1 "0" "0"
"1699" "3193" "55244" "70162" 0 0 0 "0" 0 "916" "4" 12 11 0 742 "3" 919 "22" "16" "2" 1 "0" "0"
"1704" "3193" "55244" "70985" 0 0 0 "1" 0 "916" "4" 12 14 0 740 "3" 1021 "22" "16" "2" 1 "0" "0"
"1707" "3193" "55244" "70985" 0 0 0 "1" 0 "916" "4" 13 12 0 795 "3" 973 "15" "16" "2" 1 "0" "0"
"1710" "3193" "55244" "70985" 0 0 0 "0" 0 "916" "4" 8 7 0 496 "4" 378 "17" "16" "2" 1 "0" "0"
"1717" "3193" "55244" "70985" 0 0 0 "0" 0 "916" "3" 32 16 1 1894 "3" 2695 "20" "16" "2" 1 "0" "0"
"1721" "3727" "53550" "75617" 0 0 0 "0" 0 "38" "4" 20 26 0 1175 "4" 1432 "23" "16" "2" 1 "0" "0"
"1725" "3727" "53550" "75617" 0 0 0 "0" 0 "38" "3" 37 33 1 2242 "4" 2727 "20" "16" "2" 1 "0" "0"
"1754" "3727" "53550" "75617" 0 0 0 "0" 0 "38" "4" 39 33 1 2327 "4" 2591 "18" "16" "2" 1 "0" "0"
"1744" "3727" "53550" "75617" 0 0 0 "0" 0 "38" "4" 38 33 1 2274 "4" 2275 "21" "16" "2" 1 "0" "0"
"1748" "3727" "53550" "75617" 0 0 0 "0" 0 "38" "4" 9 9 0 557 "4" 552 "16" "16" "2" 1 "0" "0"
"1762" "3727" "53550" "80785" 0 0 0 "0" 0 "38" "3" 15 12 0 872 "4" 949 "16" "16" "2" 1 "0" "0"
"1777" "3727" "53550" "80785" 0 0 0 "0" 0 "38" "3" 8 6 0 463 "4" 620 "18" "16" "2" 1 "0" "0"
"1779" "3727" "53550" "80785" 0 0 0 "0" 0 "38" "3" 4 2 0 258 "3" 253 "20" "16" "2" 1 "0" "0"
"1792" "3727" "53550" "80785" 0 0 0 "0" 0 "38" "4" 35 36 1 2082 "4" 2280 "21" "16" "2" 1 "0" "0"
"1799" "3727" "53550" "80785" 0 0 0 "0" 0 "38" "4" 23 29 0 1397 "4" 1780 "23" "16" "2" 1 "0" "0"
"1805" "3825" "53550" "75617" 0 0 0 "0" 0 "38" "3" 15 15 0 892 "4" 1083 "15" "16" "2" 1 "0" "0"
"1807" "3825" "53550" "80785" 0 0 0 "0" 0 "38" "3" 24 25 0 1430 "4" 2117 "15" "16" "2" 1 "0" "0"
"1811" "3872" "55486" "20265" 0 0 0 "0" 0 "628" "4" 10 12 1 583 "4" 788 "22" "16" "2" 0 "0" "0"
"1816" "3872" "55486" "20265" 0 0 0 "0" 0 "628" "4" 12 12 1 714 "3" 1152 "17" "16" "2" 0 "0" "0"
"1822" "3872" "55486" "20265" 0 0 0 "1" 0 "628" "4" 16 12 1 942 "3" 840 "0" "17" "3" 0 "0" "0"
"1825" "3872" "55486" "20265" 0 0 0 "0" 0 "628" "4" 10 10 0 591 "4" 332 "19" "16" "2" 0 "0" "0"
"1830" "3885" "53550" "75617" 0 0 0 "0" 0 "38" "3" 22 21 0 1336 "4" 1663 "17" "16" "2" 1 "0" "0"
"1837" "3885" "53550" "75617" 0 0 0 "0" 0 "38" "4" 11 12 0 649 "4" 840 "15" "16" "2" 1 "0" "0"
"1841" "3885" "53550" "75617" 0 0 0 "0" 0 "38" "4" 19 19 0 1146 "4" 1333 "19" "16" "2" 1 "0" "0"
"1853" "3885" "53550" "80785" 0 0 0 "0" 0 "38" "3" 23 19 0 1357 "4" 1683 "17" "16" "2" 1 "0" "0"
"1856" "3885" "53550" "80785" 0 0 0 "0" 0 "38" "3" 13 11 0 767 "4" 726 "19" "16" "2" 1 "0" "0"
"1862" "3885" "53550" "80785" 0 0 0 "0" 0 "38" "3" 14 14 0 853 "4" 1158 "15" "16" "2" 1 "0" "0"
"1865" "3898" "1978" "80713" 0 0 0 "1" 0 "280" "3" 12 12 0 717 "4" 869 "15" "16" "2" 1 "0" "0"
"1867" "3898" "53175" "78055" 0 0 0 "0" 0 "280" "4" 20 22 0 1176 "4" 1420 "16" "16" "2" 0 "0" "0"
"1874" "3938" "55444" "75617" 0 0 0 "0" 0 "223" "3" 23 21 0 1364 "4" 2034 "19" "16" "2" 1 "0" "0"
"1878" "3938" "55444" "75617" 0 0 0 "0" 0 "223" "4" 27 29 0 1633 "4" 1840 "23" "16" "2" 1 "0" "0"
"1884" "3938" "55444" "75617" 0 0 0 "0" 0 "223" "3" 15 14 0 900 "4" 1153 "17" "16" "2" 1 "0" "0"
"1890" "3938" "55444" "75617" 0 0 0 "0" 0 "223" "4" 28 23 0 1656 "4" 1596 "21" "16" "2" 1 "0" "0"
"1897" "3947" "12263" "80713" 0 0 0 "0" 0 "23" "3" 26 9 1 1538 "3" 1619 "23" "16" "2" 1 "0" "0"
"1904" "3947" "12263" "80713" 0 0 0 "1" 0 "23" "3" 3 3 0 166 "3" 173 "20" "16" "2" 1 "0" "0"
"1912" "3948" "1978" "20265" 0 0 0 "0" 0 "280" "4" 10 9 1 591 "4" 1027 "19" "16" "2" 0 "0" "0"
"1920" "3948" "1978" "70256" 0 0 0 "2" 0 "280" "4" 9 10 0 536 "4" 525 "19" "16" "2" 1 "0" "0"
"1925" "3948" "1978" "70788" 0 0 0 "0" 0 "280" "4" 23 20 0 1377 "4" 2094 "19" "16" "2" 0 "0" "0"
"1934" "3948" "1978" "70788" 0 0 0 "0" 0 "280" "3" 23 15 0 1351 "3" 1978 "17" "16" "2" 0 "0" "0"
"1945" "3948" "1978" "80713" 0 0 0 "0" 0 "280" "3" 7 6 0 407 "3" 606 "19" "16" "2" 1 "0" "0"
"1950" "3948" "1978" "80713" 0 0 0 "0" 0 "280" "3" 8 7 0 509 "4" 799 "17" "16" "2" 1 "0" "0"
"1955" "3948" "53175" "78055" 0 0 0 "0" 0 "280" "4" 31 28 0 1875 "3" 2348 "20" "16" "2" 0 "0" "0"
"1957" "3948" "53175" "78055" 0 0 0 "0" 0 "280" "4" 36 27 0 2184 "3" 2515 "18" "16" "2" 0 "0" "0"
"1962" "3948" "53175" "78055" 0 0 0 "0" 0 "280" "4" 28 28 0 1686 "4" 1470 "15" "16" "2" 0 "0" "0"
"1964" "4108" "50564" "74417" 0 0 0 "0" 0 "716" "4" 33 34 0 1984 "3" 1107 "18" "16" "2" 0 "0" "0"
"1971" "4135" "52835" "70788" 0 0 0 "0" 0 "N9" "4" 36 43 1 2182 "4" 1991 "1" "17" "3" 0 "0" "0"
"1975" "4162" "54189" "80713" 0 0 0 "0" 0 "N11" "4" 35 34 0 2099 "4" 2429 "2" "17" "3" 1 "0" "0"
"1978" "4162" "54189" "80713" 0 0 0 "0" 0 "N11" "4" 23 17 0 1358 "4" 1321 "1" "17" "3" 1 "0" "0"
"1980" "4162" "54189" "80713" 0 0 0 "0" 0 "N11" "4" 39 38 0 2342 "4" 2497 "3" "17" "3" 1 "0" "0"
"1988" "4184" "55973" "70900" 0 0 0 "0" 0 "671" "4" 15 22 0 923 "4" 1051 "22" "16" "2" 0 "0" "0"
"1996" "4184" "55973" "70900" 0 0 0 "0" 0 "671" "4" 12 14 0 720 "4" 849 "15" "16" "2" 0 "0" "0"
"2012" "4184" "55973" "70900" 0 0 0 "0" 0 "671" "4" 39 36 0 2341 "3" 2860 "18" "16" "2" 0 "0" "0"
"2018" "4184" "55973" "70900" 0 0 0 "0" 0 "671" "4" 14 15 0 828 "4" 771 "20" "16" "2" 0 "0" "0"
"2043" "4184" "55973" "74417" 0 0 0 "0" 0 "671" "4" 4 8 0 262 "4" 289 "22" "16" "2" 0 "0" "0"
"2030" "4184" "55973" "74417" 0 0 0 "0" 0 "671" "4" 31 26 0 1873 "2" 2256 "17" "16" "2" 0 "0" "0"
"2047" "4184" "55973" "74417" 0 0 0 "0" 0 "671" "4" 5 8 0 320 "4" 322 "20" "16" "2" 0 "0" "0"
"2061" "4184" "55973" "75586" 0 0 0 "0" 0 "671" "4" 17 13 1 1008 "4" 1311 "23" "16" "2" 1 "0" "0"
"2067" "4184" "55973" "75586" 0 0 0 "0" 0 "671" "4" 18 13 1 1051 "4" 1523 "21" "16" "2" 1 "0" "0"
"2070" "4184" "55973" "75586" 0 0 0 "0" 0 "671" "3" 22 13 1 1326 "3" 1834 "19" "16" "2" 1 "0" "0"
"2073" "4184" "55973" "75586" 0 0 0 "0" 0 "671" "3" 17 13 1 1021 "3" 1521 "17" "16" "2" 1 "0" "0"
"2084" "4184" "55973" "78680" 0 0 0 "0" 0 "671" "3" 38 32 0 2269 "2" 2691 "17" "16" "2" 1 "0" "0"
"2085" "4184" "55973" "78680" 0 0 0 "0" 0 "671" "4" 8 12 0 498 "4" 564 "22" "16" "2" 1 "0" "0"
"2093" "4184" "55973" "78680" 0 0 0 "0" 0 "671" "4" 5 5 0 297 "4" 292 "15" "16" "2" 1 "0" "0"
"2104" "4184" "55973" "78680" 0 0 0 "0" 0 "671" "4" 5 6 0 311 "4" 285 "20" "16" "2" 1 "0" "0"
"2106" "4184" "55974" "81911" 0 0 0 "0" 0 "671" "3" 33 24 0 1997 "4" 2477 "16" "16" "2" 0 "0" "0"
"2117" "4184" "55974" "81911" 0 0 0 "0" 0 "671" "4" 8 6 0 475 "4" 409 "23" "16" "2" 0 "0" "0"
"2121" "4187" "55588" "70788" 0 0 0 "0" 0 "83" "4" 29 19 0 1722 "3" 2897 "17" "16" "2" 0 "0" "0"
"2124" "4199" "52835" "70788" 0 0 0 "0" 0 "N9" "4" 17 30 0 1002 "4" 1147 "2" "17" "3" 0 "0" "0"
"2127" "4199" "52835" "70788" 0 0 0 "0" 0 "N9" "4" 6 9 0 378 "4" 524 "0" "17" "3" 0 "0" "0"
"2130" "4199" "52835" "70788" 0 0 0 "0" 0 "N9" "4" 29 39 0 1747 "4" 1321 "4" "17" "3" 0 "0" "0"
"2136" "4203" "50564" "74417" 0 0 0 "0" 0 "716" "4" 10 13 0 621 "3" 498 "18" "16" "2" 0 "0" "0"
"2138" "4203" "50564" "74417" 0 0 0 "0" 0 "716" "4" 15 19 0 872 "4" 861 "21" "16" "2" 0 "0" "0"
"2145" "4203" "50564" "74417" 0 0 0 "0" 0 "716" "4" 21 26 0 1271 "4" 1444 "15" "16" "2" 0 "0" "0"
"2148" "4213" "50564" "74417" 0 0 0 "1" 0 "716" "4" 36 35 1 2189 "3" 1979 "15" "16" "2" 0 "0" "0"
"2156" "4213" "50564" "74417" 0 0 0 "0" 0 "716" "4" 22 26 0 1317 "4" 1412 "21" "16" "2" 0 "0" "0"
"2161" "4213" "50564" "74417" 0 0 0 "1" 0 "716" "4" 27 32 0 1649 "4" 2041 "19" "16" "2" 0 "0" "0"
"2171" "4213" "50564" "74417" 0 0 0 "0" 0 "716" "4" 15 23 0 914 "4" 1148 "23" "16" "2" 0 "0" "0"
"2180" "4213" "50564" "74417" 0 0 0 "0" 0 "716" "4" 27 26 0 1626 "4" 1439 "17" "16" "2" 0 "0" "0"
"2183" "4215" "55588" "70788" 0 0 0 "0" 0 "83" "4" 31 23 0 1866 "3" 2484 "18" "16" "2" 0 "0" "0"
"2185" "4227" "52835" "70788" 0 0 0 "0" 0 "N9" "4" 32 43 1 1921 "4" 1813 "1" "17" "3" 0 "0" "0"
"2187" "4238" "50564" "74417" 0 0 0 "0" 0 "716" "4" 29 34 0 1714 "4" 1792 "16" "16" "2" 0 "0" "0"
"2195" "4238" "50564" "74417" 0 0 0 "0" 0 "716" "4" 17 24 0 1020 "4" 1035 "21" "16" "2" 0 "0" "0"
"2203" "4238" "50564" "74417" 0 0 0 "0" 0 "716" "4" 37 35 1 2244 "4" 2130 "23" "16" "2" 0 "0" "0"
"2207" "4247" "54189" "80713" 0 0 0 "0" 0 "N11" "4" 5 5 0 271 "4" 228 "3" "17" "3" 1 "0" "0"
"2210" "4247" "54189" "80713" 0 0 0 "0" 0 "N11" "4" 35 32 0 2110 "3" 2483 "1" "17" "3" 1 "0" "0"
"2213" "4247" "54189" "80713" 0 0 0 "0" 0 "N11" "4" 26 29 0 1541 "4" 1647 "4" "17" "3" 1 "0" "0"
"2218" "4248" "50564" "74417" 0 0 0 "0" 0 "716" "4" 17 20 0 1043 "3" 1208 "18" "16" "2" 0 "0" "0"
"2227" "4248" "50564" "74417" 0 0 0 "0" 0 "716" "4" 13 15 0 767 "3" 1160 "20" "16" "2" 0 "0" "0"
"2232" "4248" "50564" "74417" 0 0 0 "1" 0 "716" "4" 15 21 0 876 "4" 1081 "16" "16" "2" 0 "0" "0"
"2235" "4249" "55876" "74417" 0 0 0 "0" 0 "160" "4" 27 19 0 1608 "3" 1627 "19" "16" "2" 0 "0" "0"
"2238" "4249" "55876" "74417" 0 0 0 "0" 0 "160" "4" 10 12 0 623 "4" 701 "17" "16" "2" 0 "0" "0"
"2244" "4280" "52835" "70788" 0 0 0 "0" 0 "N9" "4" 14 18 0 835 "4" 906 "1" "17" "3" 0 "0" "0"
"2247" "4280" "52835" "70788" 0 0 0 "0" 0 "N9" "4" 36 43 1 2160 "4" 2827 "3" "17" "3" 0 "0" "0"
"2252" "4282" "52835" "70788" 0 0 0 "0" 0 "N9" "4" 24 36 0 1424 "4" 1475 "0" "17" "3" 0 "0" "0"
"2253" "4282" "52835" "70788" 0 0 0 "0" 0 "N9" "4" 34 43 1 2037 "4" 2500 "2" "17" "3" 0 "0" "0"
"2257" "4282" "52835" "70788" 0 0 0 "0" 0 "N9" "4" 31 43 1 1859 "4" 1931 "4" "17" "3" 0 "0" "0"
"2263" "4287" "55876" "74417" 0 0 0 "0" 0 "160" "4" 4 7 0 252 "4" 186 "21" "16" "2" 0 "0" "0"
"2271" "4287" "55876" "74417" 0 0 0 "0" 0 "160" "4" 25 23 0 1502 "4" 1774 "16" "16" "2" 0 "0" "0"
"2279" "4287" "55876" "74417" 0 0 0 "0" 0 "160" "4" 29 26 0 1738 "4" 1860 "23" "16" "2" 0 "0" "0"
