"","GDP251","IPS10","IPS11","IPS299","IPS12","IPS13","IPS18","IPS25","IPS32","IPS34","IPS38","IPS43","IPS307","IPS306","PMP","GDP252","GDP253","GDP254","GDP255","GDP252b","LBMNU","CES002","CES003","CES006","CES011","CES015","CES017","CES033","CES046","CES048","CES049","CES053","CES088","CES140","LHEL","LHELX","LHEM","LHNAG","LHUR","LHU680","LHU5","LHU14","LHU15","LHU26","LHU27","CES151","CES155","GDP261","HSBR","HSFR","HSNE","HSMW","HSSOU","HSWST","GDP256","GDP257","GDP258","GDP259","GDP260","PMI","PMNO","PMDEL","PMNV","MOCMQ","MSONDQ","LBPUR7","LBLCPU","GDP272A","GDP273A","GDP274A","GDP274_1","GDP274_2","GDP274_3","GDP275A","GDP275_1","GDP275_2","GDP275_3","GDP275_4","GDP276A","GDP276_1","GDP276_2","GDP276_3","GDP276_4","GDP276_5","GDP276_6","GDP276_7","GDP276_8","GDP277A","GDP278A","GDP279A","GDP280A","GDP281A","GDP282A","GDP284A","GDP284_1","GDP284_2","GDP285A","GDP285_1","GDP285_2","GDP286A","GDP287A","GDP288A","CES275R","CES277R","CES278.R","CPIAUCSL","CPILFESL","PCEPILFE","PSCCOMR","PW561R","PMCP","FYFF","FYGM3","FYGM6","FYGT1","FYGT5","FYGT10","FYAAAC","FYBAAC","Sfygm6","Sfygt1","Sfygt10","sFYAAAC","sFYBAAC","EXRUS","EXRSW","EXRJAN","EXRUK","EXRCAN","FSPCOM","FSPIN","FSDXP","FSPXE","FSDJ","FM1","MZMSL","FM2","FMFBA","FMRRA","FMRNBA","BUSLOANS","CCINRV","GDP263","GDP264","GDP265","GDP266","GDP267","LBOUT","UTL11","HHSNTN"
"70",3.8319,3.8919,3.8621,3.8559,4.0688,3.7324,4.1986,3.3029,3.9102,3.4361,4.2458,3.805,4.0192,4.4319,61.7,3.8012,3.33,3.9914,3.7866,3.8942,4.3339,11.072,9.9991,6.6157,8.2039,9.7714,9.2719,8.8378,10.956,9.6864,8.2726,9.0991,8.3276,9.614,61.333,0.629,11.392,11.353,7.5667,15.933,7.9516,7.6562,7.7048,6.7935,7.1907,39.7,2.9667,3.9858,7.0659,7.2791,5.0605,5.9636,6.2748,5.9189,3.4547,3.4315,3.2139,4.0776,2.8495,59.2,62.7,58.067,51.867,4.4774,3.0492,4.4676,3.866,3.6855,3.6268,4.1713,3.8191,4.7063,3.9523,3.7602,3.6896,4.3854,3.5595,3.5826,3.4107,3.4072,3.7048,3.5887,3.8132,3.492,3.1553,3.6281,3.4719,3.9758,3.9492,4.1201,3.565,4.3535,3.5134,4.1495,4.3061,3.7205,4.0107,4.0658,3.7672,3.6064,3.6569,3.5668,2.6685,2.9385,2.5938,4.0325,4.0425,3.6212,6.3029,4.4975,78,5.1967,5.1567,5.5233,6.28,7.4833,7.7733,8.5333,9.8967,0.36667,1.1233,2.6167,0.76,2.1233,4.5953,0.91456,5.7008,5.1963,-0.021094,4.6212,4.7389,3.7233,12.797,6.8967,5.689,6.5728,6.9756,11.484,9.7908,9.7855+0i,5.1968,12.19,3.0492,2.8946,4.0934,4.2543,4.0061,4.3456,77.957,80.367
"71",3.8366,3.9044,3.8752,3.8659,4.0769,3.7424,4.2058,3.3257,3.9219,3.4582,4.2507,3.819,4.0267,4.4378,54.267,3.8117,3.3414,3.9999,3.7984,3.9042,4.3379,11.078,10.001,6.6176,8.1973,9.7754,9.2792,8.8366,10.962,9.6925,8.2764,9.1059,8.3348,9.6152,61.667,0.61267,11.398,11.36,7.7333,15.5,7.9803,7.7309,7.7536,6.9896,7.1266,39.833,3.1333,3.9693,7.2041,7.3505,5.0348,6.0251,6.3728,6.0014,3.4561,3.4418,3.2355,4.0875,2.8771,54.667,57,53.933,50.8,4.4833,3.1332,4.4735,3.8865,3.699,3.6419,4.1831,3.8378,4.7111,3.962,3.7733,3.7025,4.4002,3.5769,3.5921,3.4286,3.4245,3.7213,3.6059,3.8292,3.504,3.1837,3.6386,3.4858,3.9898,3.9632,4.1333,3.5798,4.3659,3.5293,4.1554,4.3104,3.7323,4.0285,4.0834,3.7857,3.6187,3.6725,3.5768,2.6764,2.941,2.6035,4.0483,4.0587,3.6368,6.3092,4.5151,76.033,5.2833,5.15,5.41,6.0133,7.31,7.73,8.4633,9.62,0.26,0.86333,2.58,0.73333,1.89,4.5908,0.9082,5.6729,5.1733,-0.022703,4.6474,4.7615,3.6967,12.007,6.8974,5.6991,6.5923,7.0018,11.501,9.7964,9.791+0i,5.2071,12.21,3.0779,2.9346,4.0881,4.2514,3.9991,4.3459,78.542,84.867
"72",3.8438,3.9222,3.8992,3.8911,4.1013,3.7841,4.2229,3.3593,3.9331,3.4638,4.2613,3.8343,4.1089,4.451,56.7,3.8247,3.3579,4.0085,3.8142,3.9161,4.3433,11.084,10.006,6.6368,8.208,9.7785,9.2817,8.8407,10.969,9.6973,8.2818,9.1115,8.3461,9.6197,64,0.63,11.403,11.366,7.7667,15.2,7.9715,7.7605,7.758,6.9654,7.1554,39.7,3.1667,4.0892,7.3059,7.4333,5.1874,6.0194,6.4047,6.2072,3.4617,3.4919,3.2551,4.0906,2.9052,53.933,57.2,49.833,48.4,4.5045,3.1264,4.4801,3.9044,3.7159,3.6575,4.1997,3.8655,4.7163,3.9739,3.7859,3.7127,4.4086,3.603,3.6071,3.4464,3.4447,3.7453,3.6412,3.8436,3.5102,3.208,3.6532,3.4954,4.005,3.9787,4.1481,3.5937,4.3811,3.5469,4.1732,4.329,3.7473,4.0388,4.0925,3.8021,3.6381,3.7009,3.5897,2.6787,2.9419,2.6046,4.0627,4.0724,3.6525,6.2414,4.539,70.867,4.8733,4.6733,4.8167,5.2267,6.4567,7.19,8.1833,9.2133,0.14333,0.55333,2.5167,0.99333,2.0233,4.5962,0.89439,5.6825,5.1068,-0.0078326,4.6306,4.7401,3.94,11.063,6.8646,5.7168,6.6242,7.0374,11.521,9.8129,9.8089+0i,5.2225,12.238,3.088,2.9672,4.0874,4.254,3.9959,4.3523,79.208,85.667
"73",3.8558,3.9429,3.9209,3.9156,4.1202,3.8256,4.2319,3.4045,3.9526,3.4874,4.2916,3.8598,4.0906,4.4985,56.733,3.8365,3.3993,4.0144,3.8221,3.9229,4.3538,11.097,10.021,6.6569,8.2334,9.7904,9.2962,8.8488,10.977,9.7085,8.2902,9.1236,8.358,9.6194,68.667,0.693,11.412,11.375,7.5,14.8,7.9954,7.7051,7.6703,6.8572,7.0842,39.6,3.3,4.119,7.3537,7.5199,5.122,5.9839,6.5639,6.3468,3.5108,3.5274,3.2932,4.0875,2.9636,56.067,59.167,56.667,52.667,4.5636,3.125,4.4793,3.9165,3.7324,3.6751,4.2087,3.8751,4.7259,3.9798,3.8037,3.7304,4.4229,3.6297,3.6231,3.4662,3.4685,3.7646,3.675,3.8502,3.5293,3.227,3.6618,3.514,4.0258,4.0004,4.1689,3.6246,4.3968,3.5706,4.1844,4.3406,3.7572,4.0732,4.1302,3.8196,3.6578,3.7221,3.6082,2.6828,2.9388,2.6109,4.0809,4.0888,3.6687,6.2972,4.5383,78.7,4.66,4.63,4.87,5.42,6.78,7.3533,8.0333,9.1067,0.24,0.79,2.7233,0.68,1.7533,4.5981,0.92471,5.654,5.1436,0.029334,4.6228,4.7279,4.19,10.587,6.8594,5.7405,6.655,7.0708,11.54,9.8187,9.8143+0i,5.2435,12.197,3.0718,3.0135,4.0964,4.2623,4.0055,4.3573,80.664,84.333
"74",3.8752,3.9728,3.948,3.9388,4.1337,3.8639,4.2344,3.4522,3.9855,3.5304,4.3211,3.8938,4.0405,4.4776,61.567,3.8419,3.4218,4.0125,3.8285,3.9247,4.3727,11.112,10.04,6.683,8.2769,9.8041,9.3124,8.8583,10.988,9.7209,8.3011,9.1376,8.3706,9.625,73.667,0.77633,11.426,11.388,7.1333,14.567,7.996,7.6404,7.5639,6.7519,6.977,40.033,3.4333,4.2273,7.4345,7.5594,5.3,6.1696,6.6174,6.1992,3.5846,3.5817,3.3216,4.1239,2.9882,57.8,60.967,54.433,53.4,4.5758,3.192,4.4816,3.9313,3.7484,3.6921,4.2141,3.8794,4.7311,3.9884,3.8227,3.7571,4.4245,3.6445,3.6379,3.4852,3.4895,3.7758,3.6889,3.8591,3.55,3.2561,3.6721,3.5268,4.0447,4.0195,4.1843,3.6427,4.4109,3.5973,4.1992,4.3544,3.7755,4.1006,4.1594,3.838,3.6733,3.7348,3.6258,2.6857,2.9275,2.6166,4.0982,4.1048,3.6832,6.2973,4.5338,75.467,5.1567,4.84,5.07,5.6933,6.83,7.37,8.0133,8.9967,0.23,0.85333,2.53,0.64333,1.6267,4.5933,0.92096,5.6173,5.1468,0.051248,4.5955,4.6958,4.4867,9.9533,6.8287,5.76,6.6746,7.0974,11.558,9.8262,9.8163+0i,5.2699,12.237,3.0984,3.0226,4.1067,4.2786,4.0114,4.3596,82.788,83.433
"75",3.893,3.9843,3.9643,3.9551,4.142,3.8796,4.2393,3.4884,3.9919,3.5357,4.3293,3.9066,4.0915,4.4608,56.467,3.8514,3.435,4.0142,3.8433,3.9324,4.3834,11.124,10.05,6.6655,8.294,9.8141,9.3263,8.8622,11.002,9.7332,8.3136,9.15,8.3826,9.6384,78,0.84633,11.434,11.398,6.9,14.067,7.9653,7.6642,7.5312,6.8337,6.8423,39.867,3.4333,4.2241,7.4464,7.6054,5.3132,6.0996,6.7056,6.2977,3.6381,3.5947,3.3426,4.1392,3.012,55.5,58.233,56.167,48.933,4.5883,3.2106,4.4874,3.9407,3.762,3.7071,4.2245,3.8898,4.7398,4.0021,3.8341,3.7693,4.4402,3.6434,3.6513,3.5045,3.5088,3.7908,3.7111,3.8678,3.5729,3.2786,3.6814,3.5468,4.0642,4.0418,4.2017,3.6647,4.4261,3.6299,4.1942,4.3442,3.7889,4.1138,4.1714,3.8569,3.6848,3.7389,3.6427,2.6887,2.9227,2.6232,4.112,4.119,3.6997,6.2141,4.5235,68.267,5.82,5.4967,5.7567,6.28,6.97,7.3567,7.9467,8.83,0.26,0.78333,1.86,0.59,1.4733,4.5881,0.87451,5.5839,5.1563,0.067508,4.5855,4.6808,4.71,9.6267,6.7776,5.7756,6.692,7.1201,11.582,9.8441,9.8079+0i,5.2982,12.273,3.1061,3.0085,4.1085,4.2844,4.0103,4.3724,83.142,81.1
"76",3.8929,3.9909,3.9713,3.9622,4.1547,3.8836,4.256,3.4968,3.998,3.5533,4.3318,3.9162,4.0926,4.45,60.133,3.8663,3.4545,4.0323,3.8542,3.9472,4.3931,11.136,10.058,6.6363,8.3089,9.822,9.3365,8.8666,11.015,9.7452,8.3256,9.1647,8.3983,9.6489,85,0.94867,11.447,11.411,6.6667,13.633,7.9534,7.6253,7.4787,6.7811,6.7901,39.967,3.4667,4.2109,7.4736,7.6379,5.2966,6.1577,6.7378,6.3273,3.6106,3.6129,3.376,4.1467,3.058,57.1,59,55.667,48.267,4.6026,3.2444,4.4909,3.9724,3.7788,3.7214,4.238,3.9113,4.7461,4.0102,3.8458,3.7798,4.4448,3.6654,3.6663,3.5211,3.5267,3.804,3.7272,3.8785,3.5976,3.2926,3.6907,3.5648,4.0838,4.0629,4.2187,3.6852,4.4415,3.6595,4.1989,4.3449,3.8072,4.1239,4.1792,3.8794,3.7082,3.7713,3.6596,2.6932,2.9233,2.6278,4.1266,4.1325,3.7144,6.2248,4.5448,64.567,6.5133,6.11,6.4133,6.96,7.38,7.5967,8.1033,8.9433,0.30333,0.85,1.4867,0.50667,1.3467,4.5659,0.781,5.5085,5.201,0.096949,4.5427,4.638,5.0333,8.9233,6.7139,5.7949,6.7108,7.1406,11.604,9.8516,9.8023+0i,5.3211,12.307,3.0734,3.0226,4.1053,4.2746,4.012,4.3606,83.185,76.5
"77",3.8961,3.9876,3.9766,3.968,4.1521,3.8588,4.2633,3.5131,3.9854,3.5556,4.3426,3.9171,4.1311,4.4123,56.433,3.872,3.4278,4.0384,3.869,3.9573,4.3977,11.147,10.064,6.5156,8.3159,9.8333,9.3517,8.8714,11.027,9.7582,8.3387,9.1773,8.4125,9.6596,89.333,1.038,11.457,11.421,6.3333,12.6,7.9444,7.5836,7.369,6.7507,6.5949,39.333,3.5333,4.2158,7.4721,7.5117,4.8468,6.0363,6.628,6.2685,3.6293,3.6211,3.3855,4.1444,3.0732,56.1,57.8,59.3,50.667,4.5886,3.2763,4.5039,4.0004,3.7953,3.7381,4.2531,3.9304,4.7551,4.0274,3.8599,3.8025,4.4407,3.669,3.6793,3.5404,3.5419,3.8158,3.7392,3.89,3.6134,3.3168,3.7039,3.5926,4.1031,4.0822,4.2333,3.7069,4.4527,3.6886,4.2184,4.365,3.8248,4.1407,4.1965,3.8933,3.7209,3.7811,3.6743,2.6964,2.925,2.6347,4.1437,4.15,3.7305,6.2753,4.5543,72.6,6.7567,6.3933,6.69,7.31,7.82,8.01,8.45,9.1967,0.29667,0.91667,1.6167,0.44,1.1867,4.534,0.65775,5.4711,5.261,0.10736,4.4926,4.5882,5.4967,8.3333,6.6425,5.8158,6.7276,7.1591,11.628,9.8719,9.8508+0i,5.3591,12.342,3.0967,3.0875,4.107,4.2781,4.0122,4.3566,82.483,74.133
"78",3.9347,4.0264,4.0076,4.001,4.1757,3.8987,4.2795,3.5643,4.0327,3.5933,4.3607,3.95,4.1102,4.4517,61.433,3.8931,3.503,4.0493,3.8823,3.9693,4.4265,11.166,10.09,6.7424,8.3732,9.8441,9.366,8.8765,11.042,9.7741,8.3551,9.1928,8.4269,9.6695,96.667,1.173,11.47,11.434,6,12.167,7.9383,7.5427,7.2617,6.6254,6.5083,40.033,3.5333,4.2628,7.5491,7.6563,5.3799,6.1563,6.7738,6.3111,3.6962,3.6912,3.4667,4.2379,3.1485,59.467,62.567,58.533,53.7,4.6494,3.3487,4.4993,3.9978,3.8144,3.7585,4.2684,3.9446,4.7722,4.0422,3.884,3.8399,4.4553,3.6673,3.6899,3.5594,3.5573,3.8362,3.7687,3.9023,3.6192,3.3389,3.7206,3.6178,4.1233,4.1028,4.2499,3.7341,4.464,3.718,4.243,4.3912,3.844,4.1646,4.2202,3.9181,3.7348,3.7912,3.6909,2.7024,2.9282,2.6328,4.1661,4.1703,3.7471,6.29,4.5569,80.933,7.2833,6.4767,6.9933,7.7867,8.1733,8.32,8.67,9.47,0.51667,1.31,1.8433,0.35,1.15,4.5247,0.65136,5.3965,5.2122,0.11987,4.5636,4.6626,5.27,8.7767,6.7148,5.8404,6.7422,7.1776,11.647,9.8855,9.8357+0i,5.4079,12.389,3.1959,3.0907,4.1336,4.3017,4.0411,4.3764,84.435,70.733
"79",3.9445,4.0359,4.0176,4.0117,4.1722,3.8943,4.2765,3.6017,4.0417,3.6157,4.353,3.9613,4.1093,4.4623,65,3.8974,3.4885,4.06,3.8872,3.9773,4.4349,11.178,10.101,6.7622,8.3929,9.8526,9.3795,8.877,11.052,9.7847,8.3688,9.2055,8.4409,9.6722,97.667,1.1737,11.476,11.44,6.0333,11.6,7.9916,7.5528,7.176,6.5167,6.4478,40.1,3.5667,4.2766,7.4632,7.6105,5.3784,6.0707,6.713,6.3038,3.7263,3.7194,3.5015,4.3017,3.1689,61,62.433,60,55.867,4.6351,3.3969,4.5005,4.0166,3.8315,3.7759,4.2847,3.9645,4.7852,4.0552,3.9018,3.8626,4.4554,3.6873,3.7085,3.5768,3.5736,3.8487,3.7761,3.9192,3.6121,3.3612,3.7383,3.6433,4.1427,4.122,4.2661,3.7586,4.4762,3.7435,4.2592,4.4066,3.8629,4.1809,4.2326,3.9546,3.7491,3.8046,3.7059,2.7078,2.931,2.6376,4.1891,4.1917,3.7632,6.3059,4.5653,85.067,8.1,7.3133,7.6,8.4467,8.4333,8.49,8.7533,9.5,0.28667,1.1333,1.1767,0.26333,1.01,4.4768,0.51844,5.2613,5.2636,0.13433,4.6216,4.723,5.05,9.2067,6.764,5.8574,6.746,7.1961,11.671,9.9039,9.8435+0i,5.4437,12.43,3.2068,3.1037,4.1415,4.3051,4.0523,4.3785,84.594,69.6
"80",3.9576,4.0538,4.0338,4.0279,4.1753,3.8955,4.2806,3.647,4.0613,3.6478,4.3657,3.9822,4.1135,4.5113,61.233,3.9055,3.496,4.072,3.8923,3.9862,4.447,11.191,10.113,6.7823,8.4007,9.865,9.3962,8.8821,11.062,9.7982,8.3838,9.2162,8.4538,9.6733,102.67,1.2513,11.487,11.451,5.9,11.133,7.9687,7.5528,7.152,6.5935,6.3032,40.133,3.6667,4.2731,7.4944,7.6205,5.3198,6.1247,6.7036,6.3333,3.7481,3.7403,3.5335,4.3426,3.1964,60.267,60.2,64.233,55.567,4.6532,3.4381,4.5044,4.0345,3.8517,3.7945,4.302,3.9829,4.8018,4.0709,3.9194,3.8797,4.4597,3.7338,3.7228,3.5966,3.5941,3.8621,3.7947,3.9282,3.649,3.3816,3.7552,3.6602,4.1631,4.1421,4.2834,3.7856,4.4883,3.7697,4.2914,4.4439,3.8769,4.198,4.2491,3.9747,3.7676,3.8299,3.7195,2.7128,2.9277,2.6443,4.2121,4.2136,3.7806,6.3514,4.5686,85.133,9.5833,8.57,9.05,9.8167,8.8433,8.82,9.0267,9.7867,0.48,1.2467,0.25,0.20667,0.96667,4.4621,0.48732,5.2498,5.2907,0.16428,4.5761,4.6812,5.3167,8.5633,6.7133,5.8731,6.7473,7.2146,11.693,9.899,9.8502+0i,5.4693,12.459,3.2458,3.1175,4.1505,4.3138,4.0616,4.3816,85.592,62.767
"81",3.9596,4.0579,4.0437,4.0382,4.1718,3.8966,4.2751,3.6824,4.0593,3.6456,4.3629,3.9861,4.1593,4.5006,58.4,3.9107,3.4856,4.077,3.9024,3.9935,4.4541,11.201,10.12,6.8002,8.398,9.8739,9.4089,8.8846,11.071,9.8084,8.3967,9.2248,8.4674,9.677,100.67,1.2177,11.495,11.461,5.8667,11.333,7.9531,7.5844,7.1732,6.6134,6.3261,40,3.5667,4.2494,7.3509,7.418,5.3295,5.6131,6.5976,6.1137,3.7489,3.7482,3.5555,4.3371,3.2327,58.133,57.533,65.7,52.6,4.6494,3.5323,4.5091,4.0713,3.8697,3.813,4.3184,4.0024,4.8154,4.0859,3.9461,3.9127,4.4623,3.7792,3.7414,3.6089,3.6102,3.8755,3.819,3.9318,3.5901,3.4036,3.7693,3.681,4.1831,4.1626,4.3044,3.8129,4.5061,3.7891,4.3204,4.4782,3.8857,4.2363,4.2904,3.997,3.7873,3.8441,3.7431,2.7145,2.9276,2.649,4.237,4.2365,3.793,6.3991,4.5903,86.667,10.073,9.3833,9.45,10.3,9.1767,9.1067,9.2933,10.157,0.066667,0.91667,-0.27667,0.18667,1.05,4.4735,0.51634,5.3059,5.3062,0.17098,4.5986,4.7074,5.36,8.4133,6.7296,5.887,6.7339,7.2292,11.709,9.8807,9.8288+0i,5.514,12.497,3.2466,3.1145,4.1416,4.3153,4.0449,4.3755,85.194,58.1
"82",3.9605,4.0565,4.0391,4.0321,4.1569,3.8564,4.2711,3.6923,4.0612,3.6406,4.3739,3.984,4.1276,4.5223,52.6,3.9103,3.4622,4.0729,3.9116,3.9955,4.4581,11.209,10.129,6.8121,8.4254,9.8784,9.416,8.8847,11.078,9.812,8.4061,9.2275,8.4803,9.6806,102.67,1.2783,11.497,11.462,5.7,10.833,7.9676,7.5357,7.1126,6.5473,6.2729,39.567,3.1333,4.2306,7.4027,7.5206,5.1514,5.9814,6.6368,6.2429,3.7461,3.7402,3.5523,4.3514,3.2203,54.433,52.2,66.9,52.667,4.6375,3.4477,4.5038,4.0949,3.8937,3.8396,4.336,4.0253,4.8258,4.1059,3.9778,3.9356,4.4712,3.9111,3.754,3.6341,3.6282,3.8908,3.8437,3.9383,3.7081,3.4192,3.7892,3.7006,4.2083,4.1883,4.3266,3.8432,4.524,3.8228,4.3603,4.5217,3.9116,4.287,4.3441,4.032,3.8071,3.8594,3.7663,2.7076,2.9204,2.6378,4.2683,4.2599,3.814,6.4158,4.6262,87.3,10.18,9.3767,9.3633,9.9367,9.1133,9.1133,9.39,10.393,-0.013333,0.56,-0.26333,0.27667,1.28,4.4896,0.53906,5.3833,5.3382,0.14679,4.6169,4.7249,5.4867,8.0133,6.7417,5.9144,6.7417,7.2526,11.725,9.8844,9.8122+0i,5.5649,12.529,3.2493,3.1201,4.1521,4.3276,4.0542,4.3735,84.329,53.2
"83",3.9677,4.0529,4.0389,4.0326,4.1423,3.8264,4.2629,3.7134,4.054,3.6315,4.3793,3.9817,4.0941,4.5155,48.9,3.9202,3.4908,4.0837,3.9154,4.0031,4.4664,11.213,10.131,6.8336,8.4396,9.8761,9.414,8.8819,11.085,9.8153,8.413,9.2248,8.4919,9.6909,102.67,1.2343,11.503,11.469,5.8667,10.467,8.0209,7.5766,7.0613,6.4831,6.2383,39.8,3.2667,4.2186,7.37,7.49,5.0855,5.9153,6.6486,6.1862,3.7262,3.7582,3.583,4.3968,3.2429,50.133,48.467,53.667,52.5,4.602,3.4454,4.4994,4.1183,3.9141,3.8639,4.3472,4.0351,4.8348,4.1253,4.0075,3.9489,4.4732,4.0613,3.7696,3.6575,3.6525,3.9156,3.8848,3.9483,3.7548,3.4307,3.803,3.7273,4.2331,4.2126,4.3478,3.8739,4.54,3.8545,4.3836,4.5438,3.9388,4.3592,4.4217,4.0767,3.8351,3.8793,3.8001,2.7028,2.9145,2.6329,4.3,4.2854,3.8317,6.4105,4.7542,87.9,10.947,9.6733,9.6433,10.153,9.1233,9.1033,9.29,10.393,-0.03,0.48,-0.57,0.18667,1.29,4.4721,0.49398,5.3888,5.4076,0.15409,4.6655,4.7696,5.37,7.8433,6.7604,5.936,6.7598,7.276,11.752,9.9036,9.8418+0i,5.6081,12.559,3.2846,3.1047,4.1535,4.3259,4.0578,4.3733,83.507,49.033
"84",3.9706,4.0567,4.0445,4.0382,4.1431,3.8154,4.2685,3.719,4.0559,3.6237,4.3801,3.9821,4.1221,4.4809,49.933,3.9231,3.4644,4.0918,3.9222,4.0105,4.4684,11.217,10.126,6.8497,8.4387,9.8694,9.4047,8.8798,11.091,9.8231,8.4184,9.2353,8.5008,9.6905,101.67,1.1987,11.509,11.475,5.9667,10.633,8.0154,7.5887,7.1269,6.5558,6.2947,39.833,3.1333,4.1801,7.1982,7.3573,5.2167,5.6443,6.5439,6.0055,3.7075,3.7488,3.5856,4.4268,3.23,47.267,46.033,45.3,44.6,4.5738,3.4518,4.4995,4.1445,3.9335,3.8876,4.3642,4.049,4.8497,4.1549,4.0332,3.9681,4.4823,4.14,3.7887,3.6815,3.681,3.9383,3.9218,3.9578,3.7717,3.4559,3.8133,3.7501,4.2537,4.2324,4.3661,3.8952,4.5566,3.8783,4.402,4.5588,3.9709,4.4239,4.4905,4.1191,3.8638,3.9196,3.8205,2.6972,2.9059,2.6271,4.3312,4.3153,3.8519,6.4011,4.8754,86.4,13.577,11.843,11.773,12.27,10.66,10.447,10.543,11.817,-0.07,0.42667,-1.3967,0.096667,1.37,4.4905,0.48484,5.4745,5.3752,0.16125,4.6568,4.7703,5.6,7.42,6.7224,5.9431,6.7483,7.2907,11.778,9.9281,9.8362+0i,5.6353,12.586,3.3454,3.1261,4.16,4.3258,4.0691,4.3711,82.944,51
"85",3.9738,4.0608,4.0484,4.0464,4.1383,3.777,4.277,3.7402,4.0602,3.6242,4.378,3.9845,4.1162,4.4675,49.4,3.9215,3.4509,4.0892,3.9247,4.0103,4.466,11.221,10.122,6.8662,8.4322,9.8647,9.4007,8.8738,11.098,9.8259,8.4252,9.2387,8.5113,9.6953,94.667,1.047,11.512,11.477,6.3,10.667,8.0547,7.6863,7.2366,6.7214,6.3267,39.633,3,4.1005,7.0524,7.1277,4.804,5.3198,6.4036,5.7547,3.6996,3.7346,3.5963,4.442,3.2382,46.667,47.5,42.4,44.667,4.5657,3.455,4.4972,4.1692,3.9553,3.9169,4.3922,4.0748,4.8708,4.2025,4.0685,3.9864,4.4966,4.2733,3.8144,3.7062,3.6981,3.9636,3.962,3.9687,3.7811,3.4867,3.8314,3.7861,4.2769,4.2554,4.3882,3.9125,4.5813,3.9043,4.4309,4.5859,4.0072,4.5037,4.5745,4.1757,3.8874,3.9378,3.8479,2.6857,2.8884,2.6174,4.3699,4.3516,3.8757,6.3954,4.985,83.833,15.047,13.353,13.243,13.933,12.27,11.987,12.143,13.48,-0.11,0.58,-1.3667,0.15667,1.4933,4.4914,0.51056,5.4953,5.4172,0.15198,4.7032,4.8266,5.5067,7.5733,6.7423,5.9613,6.747,7.3081,11.797,9.9375,9.8409+0i,5.6676,12.605,3.3731,3.1272,4.176,4.3573,4.0739,4.3768,82.574,51.1
"86",3.9534,4.0178,4.0137,4.0182,4.1033,3.6718,4.2677,3.7113,4.0089,3.5455,4.3273,3.9331,4.1427,4.3789,32.5,3.8989,3.3323,4.0761,3.9188,4.0005,4.4484,11.211,10.096,6.8944,8.3971,9.8379,9.3643,8.8629,11.101,9.8189,8.4216,9.2321,8.5181,9.7107,78.333,0.74567,11.502,11.468,7.3333,11.2,8.164,7.8728,7.4566,6.9114,6.5898,39.233,2.5667,3.8959,6.8341,6.9641,4.8122,5.0689,6.2835,5.482,3.6055,3.6435,3.5443,4.4196,3.1686,32.367,27.267,33.033,38.633,4.4451,3.321,4.4988,4.2063,3.9771,3.9407,4.4143,4.0905,4.8889,4.2471,4.0917,4.0073,4.5031,4.32,3.8394,3.731,3.718,3.9882,4.0114,3.9687,3.8101,3.5146,3.8588,3.8128,4.3002,4.2783,4.411,3.9328,4.6056,3.9276,4.4445,4.5966,4.033,4.5394,4.6134,4.1931,3.913,3.9607,3.8757,2.686,2.8916,2.6146,4.4031,4.3845,3.8974,6.29,5.0086,70.567,12.687,9.6167,9.61,10.283,10.333,10.477,11.203,13.357,-0.0066667,0.66667,0.86,0.72667,2.88,4.4887,0.52189,5.4475,5.4304,0.15748,4.6859,4.8018,5.7367,7.2633,6.7192,5.9556,6.7289,7.3229,11.814,9.9305,9.866+0i,5.6705,12.595,3.3917,3.0515,4.1791,4.3822,4.0607,4.3652,77.88,47.567
"87",3.9517,4.0016,4.0104,4.0163,4.1001,3.6593,4.2677,3.7042,3.9794,3.4924,4.3065,3.9129,4.1986,4.3476,45.7,3.9097,3.3789,4.0743,3.9312,4.0053,4.4438,11.207,10.079,6.8947,8.384,9.8189,9.3402,8.8525,11.101,9.8168,8.4219,9.2312,8.525,9.7042,78.667,0.71,11.502,11.468,7.6667,12.367,8.114,7.8995,7.6757,7.1137,6.8316,39.2,2.6667,3.9128,7.2226,7.2385,4.9175,5.4539,6.527,5.824,3.5267,3.6533,3.5517,4.4244,3.1777,43.533,48.033,39.2,37.467,4.4907,3.3441,4.501,4.2282,3.9995,3.9637,4.432,4.1076,4.9051,4.2697,4.1122,4.0383,4.5096,4.3183,3.8615,3.7573,3.7424,4.0248,4.0512,4.0018,3.8511,3.5397,3.8765,3.8334,4.3203,4.2996,4.432,3.9539,4.6265,3.9502,4.4723,4.6259,4.0547,4.5667,4.6403,4.223,3.9353,3.9768,3.9027,2.6896,2.8893,2.6202,4.4216,4.3994,3.9194,6.3394,5.0269,64.767,9.8367,9.1533,9.3467,10.137,10.663,10.953,11.577,13.167,0.19333,0.98333,1.8,0.62333,2.2133,4.4618,0.49038,5.3927,5.4729,0.14733,4.8145,4.9396,5.0533,8.13,6.8401,5.9898,6.79,7.3527,11.835,9.9529,9.9147+0i,5.6793,12.589,3.3896,2.9769,4.1652,4.3685,4.0465,4.3664,75.726,60.067
